Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
SRSC,Sears Canada Inc. ,3.29,$335.18M,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/srsc
SHLD,Sears Holdings Corporation,11.13,$1.19B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shld
SHLDW,Sears Holdings Corporation,5.18,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shldw
SHOS,"Sears Hometown and Outlet Stores, Inc.",6.11,$138.81M,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shos
SPNE,SeaSpine Holdings Corporation,12.01,$133.33M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/spne
SGEN,"Seattle Genetics, Inc.",32.95,$4.62B,2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/sgen
EYES,"Second Sight Medical Products, Inc.",4,$144.15M,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/eyes
SCWX,SecureWorks Corp.,12.45,$1B,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/scwx
SNFCA,Security National Financial Corporation,4.5868,$68.13M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/snfca
SEIC,SEI Investments Company,48.13,$7.8B,1981,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/seic
SLCT,"Select Bancorp, Inc.",8.18,$94.76M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/slct
SCSS,Select Comfort Corporation,22.52,$1.05B,1998,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/scss
SIGI,"Selective Insurance Group, Inc.",36.02,$2.08B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sigi
LEDS,SemiLEDS Corporation,1.664,$4.84M,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/leds
SMLR,"Semler Scientific, Inc.",1.68,$8.61M,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/smlr
SMTC,Semtech Corporation,20.97,$1.37B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/smtc
SENEA,Seneca Foods Corp.,31.53,$311.32M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/senea
SENEB,Seneca Foods Corp.,32.95,$325.34M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/seneb
SNMX,"Senomyx, Inc.",2.22,$99.37M,2004,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/snmx
SRTS,"Sensus Healthcare, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srts
SQNM,"Sequenom, Inc.",1.06,$126.37M,2000,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sqnm
SQBG,"Sequential Brands Group, Inc.",6.33,$391.76M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sqbg
MCRB,"Seres Therapeutics, Inc.",23.87,$935.39M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mcrb
SREV,"ServiceSource International, Inc.",3.72,$317.6M,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/srev
SFBS,"ServisFirst Bancshares, Inc.",49.07,$1.29B,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/sfbs
SEV,"Sevcon, Inc.",10.2011,$43.21M,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sev
SVBI,Severn Bancorp Inc,5.8,$58.52M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/svbi
SGOC,"SGOCO Group, Ltd",3.7,$1.02M,2010,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sgoc
SMED,Sharps Compliance Corp,4.23,$65.33M,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/smed
SHSP,"SharpSpring, Inc.",4.14,$30.15M,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/shsp
SHEN,Shenandoah Telecommunications Co,29.59,$1.44B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shen
SHLO,"Shiloh Industries, Inc.",6.52,$113.06M,1993,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/shlo
SCCI,"Shimmick Construction Company, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scci
SHPG,Shire plc,175.71,$34.68B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/shpg
SCVL,"Shoe Carnival, Inc.",24.13,$477.96M,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/scvl
SHBI,Shore Bancshares Inc,11.65,$147.31M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shbi
SHOR,"ShoreTel, Inc.",6.12,$410.26M,2007,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shor
SFLY,"Shutterfly, Inc.",47.13,$1.62B,2006,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/sfly
SIFI,"SI Financial Group, Inc.",13.88,$169.62M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sifi
SIEB,Siebert Financial Corp.,1.2,$26.5M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sieb
SIEN,"Sientra, Inc.",6.28,$113.5M,2014,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/sien
BSRR,Sierra Bancorp,16.91,$224.54M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsrr
SWIR,"Sierra Wireless, Inc.",18.27,$582.92M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/swir
SIFY,Sify Technologies Limited,1.1,$196.38M,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sify
SIGM,"Sigma Designs, Inc.",6.31,$232.92M,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/sigm
SGMA,"SigmaTron International, Inc.",5.9,$24.62M,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/sgma
SGNL,"Signal Genetics, Inc.",0.63,$6.75M,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/sgnl
SBNY,Signature Bank,131.1,$6.98B,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/sbny
SBNYW,Signature Bank,111,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbnyw
SLGN,Silgan Holdings Inc.,50.84,$3.07B,1997,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/slgn
SILC,Silicom Ltd,26.85,$196.32M,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/silc
SGI,Silicon Graphics International Corp,4.57,$165.79M,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/sgi
SLAB,"Silicon Laboratories, Inc.",45.2,$1.89B,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/slab
SIMO,Silicon Motion Technology Corporation,39.89,$1.39B,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/simo
SPIL,"Siliconware Precision Industries Company, Ltd.",6.69,$4.17B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spil
SRAQ,Silver Run Acquisition Corporation,10.1,$631.25M,2016,Finance,Business Services,http://www.nasdaq.com/symbol/sraq
SRAQU,Silver Run Acquisition Corporation,10.29,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/sraqu
SRAQW,Silver Run Acquisition Corporation,1.19,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/sraqw
SSRI,Silver Standard Resources Inc.,9.47,$765.43M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssri
SAMG,Silvercrest Asset Management Group Inc.,12.25,$155.56M,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/samg
SFNC,Simmons First National Corporation,44.31,$1.34B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfnc
SLP,"Simulations Plus, Inc.",8.66,$147.48M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/slp
SINA,Sina Corporation,45.5,$3.18B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sina
SBGI,"Sinclair Broadcast Group, Inc.",30.44,$2.89B,1995,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbgi
SINO,"Sino-Global Shipping America, Ltd.",0.765,$7.1M,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sino
SVA,"Sinovac Biotech, Ltd.",5.94,$338.02M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sva
SIRI,Sirius XM Holdings Inc.,3.89,$19.29B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/siri
SRVA,"SIRVA, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srva
SITO,"SITO Mobile, Ltd.",3,$51.47M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sito
SZMK,Sizmek Inc.,2.56,$74.54M,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/szmk
SKUL,"Skullcandy, Inc.",3.51,$100.48M,2011,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/skul
SKYS,"Sky Solar Holdings, Ltd.",2.82,$137.48M,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/skys
SKLN,Skyline Medical Inc.,0.191,$9.53M,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/skln
MOBI,Sky-mobi Limited,1.84,$51.94M,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mobi
SPU,"SkyPeople Fruit Juice, Inc.",n/a,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/spu
SKYW,"SkyWest, Inc.",22.73,$1.17B,1986,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/skyw
SWKS,"Skyworks Solutions, Inc.",60.75,$11.56B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks
ISM,SLM Corporation,24.13,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ism
JSM,SLM Corporation,19.99,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jsm
OSM,SLM Corporation,24.5,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/osm
SLM,SLM Corporation,6.33,$2.71B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slm
SLMAP,SLM Corporation,47.0728,$155.34M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmap
SLMBP,SLM Corporation,49.5,$198M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmbp
SMT,SMART Technologies Inc.,4.17,$51.05M,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/smt
SMBK,"SmartFinancial, Inc.",16.35,$94.94M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smbk
SWHC,Smith & Wesson Holding Corporation,22.72,$1.25B,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/swhc
SMSI,"Smith Micro Software, Inc.",0.7498,$35.22M,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/smsi
SMTX,SMTC Corporation,1.47,$24.27M,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/smtx
LNCE,"Snyder&#39;s-Lance, Inc.",30.99,$2.2B,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/lnce
SODA,SodaStream International Ltd.,18.45,$389.37M,2010,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/soda
SOHU,Sohu.com Inc.,39.52,$1.53B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sohu
SLRC,Solar Capital Ltd.,18.23,$770.19M,2010,n/a,n/a,http://www.nasdaq.com/symbol/slrc
SUNS,Solar Senior Capital Ltd.,15.46,$178.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/suns
SCTY,SolarCity Corporation,19.6,$1.93B,2012,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/scty
SEDG,"SolarEdge Technologies, Inc.",17.51,$713.2M,2015,Technology,Semiconductors,http://www.nasdaq.com/symbol/sedg
SONC,Sonic Corp.,32.27,$1.57B,1991,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sonc
SOFO,"Sonic Foundry, Inc.",6.9,$30.16M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sofo
SONS,"Sonus Networks, Inc.",8.58,$425.49M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sons
SPHS,"Sophiris Bio, Inc.",0.97,$16.73M,2013,n/a,n/a,http://www.nasdaq.com/symbol/sphs
SORL,"SORL Auto Parts, Inc.",1.7,$32.82M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sorl
SRNE,"Sorrento Therapeutics, Inc.",5.72,$230.02M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/srne
SOHO,Sotherly Hotels Inc.,5.46,$81.63M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/soho
SOHOL,Sotherly Hotels LP,25.5,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sohol
SOHOM,Sotherly Hotels LP,25.55,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sohom
SFBC,"Sound Financial Bancorp, Inc.",23.585,$58.52M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sfbc
SSB,South State Corporation,68.73,$1.66B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssb
SOCB,Southcoast Financial Corporation,13.62,$96.75M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/socb
SFST,"Southern First Bancshares, Inc.",25.45,$161.45M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",24.71,$183.78M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",12.09,$148.09M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",28.73,$717.38M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbsi
OKSB,"Southwest Bancorp, Inc.",15.41,$293.04M,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/oksb
SP,SP Plus Corporation,22.24,$497.18M,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/sp
SPAN,"Span-America Medical Systems, Inc.",17.1937,$46.86M,1983,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/span
SBSA,"Spanish Broadcasting System, Inc.",3.9499,$25.7M,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbsa
SGRP,"SPAR Group, Inc.",0.97,$19.95M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sgrp
SPKE,"Spark Energy, Inc.",30.2,$418.83M,2014,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/spke
ONCE,"Spark Therapeutics, Inc.",33.51,$918.12M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/once
SPAR,"Spartan Motors, Inc.",6.02,$207.34M,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/spar
SPTN,SpartanNash Company,n/a,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/sptn
SPPI,"Spectrum Pharmaceuticals, Inc.",7.11,$484.64M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sppi
ANY,Sphere 3D Corp.,1.1801,$53.34M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/any
SPEX,Spherix Incorporated,1.95,$5.75M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/spex
SPI,"SPI Energy Co., Ltd.",8.13,$5.1B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spi
SAVE,"Spirit Airlines, Inc.",40.03,$2.85B,2011,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/save
SPLK,Splunk Inc.,46.6,$6.17B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/splk
SPOK,"Spok Holdings, Inc.",17.04,$351.1M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/spok
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",10.47,$439.79M,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spwh
SBPH,"Spring Bank Pharmaceuticals, Inc.",10.65,$75.52M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbph
FUND,"Sprott Focus Trust, Inc.",6.1,$138.66M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fund
SFM,"Sprouts Farmers Market, Inc.",25.27,$3.81B,2013,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfm
SPSC,"SPS Commerce, Inc.",n/a,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spsc
SSNC,"SS&C Technologies Holdings, Inc.",58.6,$5.81B,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc
STAA,STAAR Surgical Company,5.42,$217.67M,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa
STAF,"Staffing 360 Solutions, Inc.",2,$11.27M,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/staf
STMP,Stamps.com Inc.,83.25,$1.45B,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/stmp
STLY,"Stanley Furniture Company, Inc.",2.56,$37.63M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly
SPLS,"Staples, Inc.",8.29,$5.35B,1989,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spls
SBLK,Star Bulk Carriers Corp.,0.7401,$162.16M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblk
SBLKL,Star Bulk Carriers Corp.,13.97,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblkl
SBUX,Starbucks Corporation,55.82,$81.77B,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sbux
STRZA,Starz,26.52,$2.61B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/strza
STRZB,Starz,27.5,$2.71B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/strzb
STFC,State Auto Financial Corporation,20.59,$855.97M,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,20.1,$741.32M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stbz
SNC,"State National Companies, Inc.",11.12,$474.88M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/snc
STDY,SteadyMed Ltd.,2.98,$40.49M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stdy
GASS,"StealthGas, Inc.",4.52,$183.14M,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gass
STLD,"Steel Dynamics, Inc.",24.03,$5.85B,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld
SMRT,"Stein Mart, Inc.",6.01,$278.72M,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/smrt
SBOT,"Stellar Biotechnologies, Inc.",3.17,$26.78M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbot
STEM,"StemCells, Inc.",3.06,$2.39M,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/stem
STML,"Stemline Therapeutics, Inc.",5.53,$105.31M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stml
STXS,"Stereotaxis, Inc.",1.26,$27.24M,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stxs
SRCL,"Stericycle, Inc.",93.7,$7.96B,1996,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srcl
SRCLP,"Stericycle, Inc.",76.69,n/a,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srclp
STRL,Sterling Construction Company Inc,4.85,$95.88M,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl
SHOO,"Steven Madden, Ltd.",32,$1.98B,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,5.72,$34.97M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
SYBT,"Stock Yards Bancorp, Inc.",39.54,$592.54M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sybt
BANX,StoneCastle Financial Corp,16.925,$110.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banx
SGBK,Stonegate Bank,30.32,$383.49M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgbk
SSKN,"Strata Skin Sciences, Inc.",0.81,$8.51M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/sskn
SSYS,"Stratasys, Ltd.",20.37,$1.06B,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys
STRT,Strattec Security Corporation,49.73,$177.29M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt
STRS,"Stratus Properties, Inc.",23.3,$188.55M,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs
STRA,"Strayer Education, Inc.",44.69,$498.47M,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra
STRM,"Streamline Health Solutions, Inc.",1.24,$24.01M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/strm
SBBP,Strongbridge Biopharma plc,5.5601,$117.9M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbbp
STB,Student Transportation Inc,4.76,$460.62M,n/a,Transportation,Other Transportation,http://www.nasdaq.com/symbol/stb
SCMP,"Sucampo Pharmaceuticals, Inc.",11.01,$504.14M,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scmp
SUMR,"Summer Infant, Inc.",1.55,$28.99M,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",20.2,$215.77M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,14,$66.96M,2006,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SMMT,Summit Therapeutics plc,8.3,$101.74M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/smmt
SNBC,"Sun Bancorp, Inc.",21.46,$404.58M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc
SNHY,Sun Hydraulics Corporation,29.53,$794.55M,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy
SNDE,Sundance Energy Australia Limited,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snde
SEMI,SunEdison Semiconductor Limited,4.14,$173.83M,2014,Technology,Semiconductors,http://www.nasdaq.com/symbol/semi
SNSS,"Sunesis Pharmaceuticals, Inc.",0.46,$39.99M,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",4.45,$380.19M,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,16.61,$2.29B,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/spwr
RUN,Sunrun Inc.,6.61,$670.88M,2015,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/run
SBCP,"Sunshine Bancorp, Inc.",14.7,$77.41M,2014,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sbcp
SSH,Sunshine Heart Inc,0.63,$11.59M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ssh
SUNW,"Sunworks, Inc.",2.39,$47.23M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/sunw
SMCI,"Super Micro Computer, Inc.",25.03,$1.21B,2007,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci
SPCB,"SuperCom, Ltd.",3.36,$54.65M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spcb
SCON,Superconductor Technologies Inc.,0.1902,$7.75M,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/scon
SGC,"Superior Uniform Group, Inc.",18.14,$259.87M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc
SUPN,"Supernus Pharmaceuticals, Inc.",17.28,$854M,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn
SPRT,"support.com, Inc.",n/a,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt
SGRY,"Surgery Partners, Inc.",14.18,$687.7M,2015,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sgry
SCAI,"Surgical Care Affiliates, Inc.",42.44,$1.7B,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/scai
SRDX,"SurModics, Inc.",22.99,$299.21M,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx
SBBX,Sussex Bancorp,13.15,$61.49M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SIVB,SVB Financial Group,92.1,$4.77B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,26.09,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo
SYKE,"Sykes Enterprises, Incorporated",29.46,$1.26B,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,16.79,$10.95B,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SSRG,Symmetry Surgical Inc.,12.95,$139.09M,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ssrg
SYNC,"Synacor, Inc.",3.2,$96.07M,2012,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync
SYNL,Synalloy Corporation,7.38,$63.56M,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,65.13,$2.4B,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",34.9,$1.56B,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr
SNDX,"Syndax Pharmaceuticals, Inc.",12.75,$221.5M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sndx
SGYP,"Synergy Pharmaceuticals, Inc.",2.67,$480M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp
SGYPU,"Synergy Pharmaceuticals, Inc.",7.89,$14.35M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypu
